canyon_id,road_id,width,avg_height,aspect_ratio,road_length,orientation_rad,lat,lon
116998,149482,15.0,65.2,4.346666666666667,124.85960126647332,0.533982676091142,45.48406913900047,9.188939617420315
86374,112775,15.0,47.0,3.1333333333333333,93.09587031327486,1.6404466868525909,45.484013026767215,9.190489723624038
117010,149512,15.0,47.0,3.1333333333333333,93.09587031327486,-1.5011459667372025,45.484013026767215,9.190489723624038
186013,229074,15.0,50.5,3.3666666666666667,45.85886997923606,-2.088026019135348,45.483545962553215,9.190188533842308
186101,229193,15.0,50.5,3.3666666666666667,45.85886997923606,1.053566634454445,45.483545962553215,9.19018853384231
86372,112773,15.0,58.66666666666666,3.911111111111111,26.375380976748943,-2.687278386960628,45.48368425,9.190413549999999
186011,229072,15.0,58.66666666666666,3.911111111111111,26.375380976748943,0.4543142666291653,45.48368425,9.190413549999999
99251,128569,15.0,58.66666666666666,3.911111111111111,12.211562658131566,-1.1955751929004677,45.48387524047755,9.19057068793396
104711,135722,15.0,58.66666666666666,3.911111111111111,112.7957000225023,-1.492254260082892,45.4839663775842,9.19058827437455
215002,263843,15.0,58.66666666666666,3.911111111111111,112.7957000225023,1.6493383935069017,45.4839663775842,9.19058827437455
93182,121068,15.0,75.0,5.0,16.285221702034008,1.258894699338465,45.48361275672788,9.188989853020116
93178,121064,15.0,75.0,5.0,16.285221702034008,-1.882697954251328,45.48361275672788,9.188989853020116
93167,121045,15.0,63.333333333333336,4.222222222222222,40.40914948473046,0.2109800759489397,45.483388911608216,9.189934866721638
186103,229195,15.0,63.333333333333336,4.222222222222222,40.40914948473046,-2.9306125776408534,45.483388911608216,9.189934866721638
104712,135723,15.0,12.0,0.8,9.756583705839423,-2.900024177379691,45.484312939217034,9.190504351861824
117012,149514,15.0,12.0,0.8,9.756583705839423,0.2415684762101021,45.484312939217034,9.190504351861824
86373,112774,15.0,50.5,3.3666666666666667,106.6204800790362,0.0,45.48358970426756,9.1904196449514
93174,121058,15.0,38.0,2.533333333333333,41.99303889893887,1.924605002836276,45.483362650000004,9.18949245
93177,121061,15.0,38.0,2.533333333333333,41.99303889893887,-1.2169876507535171,45.483362650000004,9.18949245
56970,73826,15.0,75.0,5.0,13.987644065665572,-0.3390462503586267,45.483639350000004,9.188899450000001
61770,79953,15.0,75.0,5.0,13.987644065665572,2.8025464032311667,45.483639350000004,9.188899450000001
104707,135717,15.0,12.0,0.8,62.29122970327824,0.1347378965686194,45.48467085392307,9.189686349627005
104709,135719,15.0,12.0,0.8,62.29122970327824,-3.006854757021174,45.48467085392307,9.189686349627005
242610,300802,15.0,56.0,3.733333333333333,6.6579163189174215,-1.7303106946620743,45.4844011,9.188933449999999
242649,300845,15.0,56.0,3.733333333333333,6.6579163189174215,1.4112819589277188,45.4844011,9.188933449999999
93168,121046,15.0,38.0,2.533333333333333,42.38137881099862,-2.5582926607005496,45.483425885415826,9.189200029295066
93498,121443,15.0,38.0,2.533333333333333,42.38137881099862,0.5832999928892438,45.483425885415826,9.189200029295066
104710,135720,15.0,12.0,0.8,64.10293037250408,-0.5896554782037607,45.48458470816313,9.190202788165568
117008,149498,15.0,12.0,0.8,64.10293037250408,2.5519371753860325,45.48458470816313,9.190202788165568
56972,73828,15.0,75.0,5.0,7.783564561310238,1.9246910761690696,45.483675888192984,9.188841206221658
91074,118672,15.0,75.0,5.0,7.783564561310238,-1.2169015774207232,45.483675888192984,9.188841206221658
186102,229194,15.0,63.333333333333336,4.222222222222222,32.13346812606617,0.0004947269858806,45.48341017530283,9.190256348052152
186111,229205,15.0,63.333333333333336,4.222222222222222,32.13346812606617,-3.1410979266039125,45.48341017530283,9.190256348052152
93180,121066,15.0,54.0,3.6,60.19051240328412,2.743071718630574,45.48373248684754,9.188765968721048
116999,149483,15.0,54.0,3.6,60.19051240328412,-0.3985209349592192,45.48373248684754,9.188765968721048
93166,121044,15.0,76.0,5.066666666666666,29.515549720727883,-2.4551571906153757,45.483288110322476,9.189663843367107
93175,121059,15.0,76.0,5.066666666666666,29.515549720727883,0.6864354629744177,45.48328811032247,9.189663843367107
91068,118662,15.0,75.0,5.0,8.765130106280285,1.2623943711421273,45.48366109999999,9.188810649999999
91073,118671,15.0,75.0,5.0,8.765130106280285,-1.8791982824476656,45.48366109999999,9.188810649999999
56971,73827,15.0,75.0,5.0,7.83897340065583,-2.55830297949239,45.48363604474137,9.188823865196188
91069,118663,15.0,75.0,5.0,7.83897340065583,0.5832896740974031,45.48363604474137,9.188823865196188
242663,300859,15.0,56.0,3.733333333333333,49.435352909961374,0.5713434751230844,45.48430089897477,9.18875659540246
242650,300846,15.0,56.0,3.733333333333333,49.43535290996137,-2.570249178466709,45.48430089897477,9.18875659540246
104708,135718,15.0,12.0,0.8,8.323316371971003,0.1339344430235945,45.48470069999999,9.190000649999998
219301,269310,15.0,12.0,0.8,8.323316371971003,-3.007658210566199,45.48470069999999,9.190000649999998
57010,73872,15.0,47.5,3.1666666666666665,69.289581372946,-0.4572978253949962,45.48372052570775,9.190683929988998
93497,121442,15.0,58.66666666666666,3.911111111111111,36.50538174350601,1.8089917535952744,45.48344760649519,9.188990435471112
93181,121067,15.0,58.66666666666666,3.911111111111111,36.50538174350601,-1.332600899994519,45.483447606495204,9.188990435471112
48474,63377,15.0,54.0,3.6,30.483877878859104,-0.1865561283595818,45.48371500861993,9.188694202783088
91075,118673,15.0,54.0,3.6,30.483877878859104,2.9550365252302115,45.483715008619924,9.18869420278309
57009,73871,15.0,47.5,3.1666666666666665,38.22689816557735,-0.4572978253949962,45.48378004704376,9.190742664712824
48476,63379,15.0,54.0,3.6,32.040767436210025,-0.3384372117770708,45.48368748749994,9.188704446921875
